"slug","country","country_code","city","city_normalized","mission_name","mission_name_normalized","mission_type","parent_mission_slug","address","phones","emails","faxes","emergency_phones","website_url","appointment_url","jurisdiction","working_hours","office_hours_structured","consular_call_center","parser_confidence","data_completeness_score","status","verification_status","source_hash","source_url","scraped_at","last_verified_at","contact_fields","raw_snapshot"
"tokyo-buyukelciligi-https-tokyo-be-mfa-gov-tr","Japonya","JP","Tokyo","tokyo","Tokyo Büyükelçiliği","tokyo buyukelciligi","embassy",,,"[]","[]","[]","[]","https://tokyo-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","4015b05a85230f07af91a6224df5a30ba420bb85","https://tokyo-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.008Z","2026-06-02T08:31:22.008Z","{""directory_mission_id"":1100028,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150049,""directory_web_key"":""tokyo-be."",""normalized_city"":""tokyo"",""normalized_mission_name"":""tokyo buyukelciligi"",""country_code_inferred"":""JP"",""has_structured_working_hours"":false}","{""misyonId"":1100028,""misyonAdi"":""Tokyo Büyükelçiliği"",""misyonAdiKisa"":""Tokyo BE"",""url"":""http://tokyo-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150049,""ulkeKod"":""JPN"",""ulkeAd"":""Japonya"",""webKey"":""tokyo-be.""}"
"toronto-baskonsoloslugu-bize-yazin-https-toronto-bk-mfa-gov-tr-mission-contact","TÜRKİYE CUMHURİYETİ","CA","Toronto","toronto","Toronto Başkonsolosluğu Bize yazın","toronto baskonsoloslugu bize yazin","consulate_general","ottava-buyukelciligi-bize-yazin-acil-durum-https-ottava-be-mfa-gov-tr-mission-contact","10 Lower Spadina Ave, Suite 300, Toronto, ON M5V 2Z2 Canada E-posta consulate.toronto@mfa.gov.tr Telefon +1-647-777-4106 Konsolosluk Çağrı Merkezi No: +1-888-5667656 + 90 312 2922929","[]","[]","[""+1-647-258-2725""]","[]","https://toronto-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/","“Ontario Eyaleti (başkent Ottava ve bölgesi ile doğusunda kalan eyaletler hariç), batısındaki Manitoba ve Nunavut.”<br/> “Ontario (except Ottawa and the National Capital District), Manitoba and Nunavut.”","ÇALIŞMA SAATLERİ KONSOLOSLUK ÇAĞRI MERKEZİ 7/24 YABANCI DÜŞMANLIĞI BİLDİRİMİ GO TÜRKİYE HEALTH TÜRKİYE STUDY IN TÜRKİYE TÜRKİYE'DE YATIRIM İMKANLARI TÜRKİYE TECH VISA FOTOĞRAF ALBÜMÜ","{}","KONSOLOSLUK ÇAĞRI MERKEZİ 7/24 YABANCI DÜŞMANLIĞI BİLDİRİMİ GO TÜRKİYE HEALTH TÜRKİYE STUDY IN TÜRKİYE TÜRKİYE'DE YATIRIM İMKANLARI TÜRKİYE TECH","71","52","active","official_source_scraped","21b536d6d7eea5841ef58856a4c056178d7e56b4","https://toronto-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:40:10.650Z","2026-06-02T08:40:10.650Z","{""directory_mission_id"":1100808,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150052,""directory_web_key"":""toronto-bk."",""normalized_city"":""toronto"",""normalized_mission_name"":""toronto baskonsoloslugu bize yazin"",""country_code_inferred"":""CA"",""has_structured_working_hours"":false,""websites"":[],""detected_emails"":[""consulate.toronto@mfa.gov.tr""],""detected_phones"":[""+1-647-777-4106"",""+1-888-5667656"",""90 312 2922929"",""+1-647-258-2725""]}","{""misyonId"":1100808,""misyonAdi"":""Toronto Başkonsolosluğu"",""misyonAdiKisa"":""Toronto BK"",""url"":""http://toronto-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150052,""ulkeKod"":""CAN"",""ulkeAd"":""Kanada"",""webKey"":""toronto-bk."",""supplemental_snapshots"":[{""parent_source_url"":""https://ottava-be.mfa.gov.tr/Mission/Contact"",""discovered_from_link_text"":""Toronto Başkonsolosluğu""},{""source_url"":""https://toronto-bk.mfa.gov.tr/Mission/Contact"",""page_title"":""Toronto Başkonsolosluğu\n Bize yazın"",""body_text"":""TÜRKİYE CUMHURİYETİ\nTORONTO BAŞKONSOLOSLUĞU\nBaşkonsolosluk\nBilgi Notları Konsolosluk İşlemleri İletişim\nTürkçe\nRandevu Al\nRandevu Sorgula\nRandevu İptali\nToronto Başkonsolosluğu\nBize yazın\nToronto Başkonsolosluğu\n10 Lower Spadina Ave Suite 300 Toronto ON M5V 2Z2 Canada\n×\n+\n−\nLeaflet | © HGM Atlas\nPasaport ve T.C. Kimlik teslimat saatleri: 13:00-16:00)\nPosta adresi\n10 Lower Spadina Ave, Suite 300, Toronto, ON M5V 2Z2 Canada E-posta\nconsulate.toronto@mfa.gov.tr Telefon\n+1-647-777-4106\nKonsolosluk Çağrı Merkezi No: +1-888-5667656\n+ 90 312 2922929\nFaks\n+1-647-258-2725\n: Toronto Başkonsolosluğu\n: Toronto Başkonsolosluğu\nGörev Bölgesi :\n“Ontario Eyaleti (başkent Ottava ve bölgesi ile doğusunda kalan eyaletler hariç), batısındaki Manitoba ve Nunavut.”<br/> “Ontario (except Ottawa and the National Capital District), Manitoba and Nunavut.”\nBağlı Birimler\nDin Hizmetleri Ataşeliği\nEğitim Ataşeliği\nKültür ve Tanıtma Ataşeliği\nTicaret Ataşeliği\nCan Yoldaş\nBaşkonsolos\nBaşkonsolosun Mesajı\nBaşkonsolosun Özgeçmişi\nÇALIŞMA SAATLERİ\nKONSOLOSLUK ÇAĞRI MERKEZİ 7/24\nYABANCI DÜŞMANLIĞI BİLDİRİMİ\nGO TÜRKİYE\nHEALTH TÜRKİYE\nSTUDY IN TÜRKİYE\nTÜRKİYE'DE YATIRIM İMKANLARI\nTÜRKİYE TECH VISA\nFOTOĞRAF ALBÜMÜ""}]}"
"trablus-buyukelciligi-https-trablus-be-mfa-gov-tr","Libya","LB","Trablus","trablus","Trablus Büyükelçiliği","trablus buyukelciligi","embassy",,,"[]","[]","[]","[]","https://trablus-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","5647662f1ddefd789fc576ac70c3239db82cfcd4","https://trablus-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.015Z","2026-06-02T08:31:22.015Z","{""directory_mission_id"":1100070,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150129,""directory_web_key"":""trablus-be."",""normalized_city"":""trablus"",""normalized_mission_name"":""trablus buyukelciligi"",""country_code_inferred"":""LB"",""has_structured_working_hours"":false}","{""misyonId"":1100070,""misyonAdi"":""Trablus Büyükelçiliği"",""misyonAdiKisa"":""Trablus BE"",""url"":""http://trablus-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150129,""ulkeKod"":""LBY"",""ulkeAd"":""Libya"",""webKey"":""trablus-be.""}"
"tunus-buyukelciligi-https-tunus-be-mfa-gov-tr","Tunus","TU","Tunus","tunus","Tunus Büyükelçiliği","tunus buyukelciligi","embassy",,,"[]","[]","[]","[]","https://tunus-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","b76ce8f89578a518a905b0d7081bfb2be05e3395","https://tunus-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.014Z","2026-06-02T08:31:22.014Z","{""directory_mission_id"":1100064,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150116,""directory_web_key"":""tunus-be."",""normalized_city"":""tunus"",""normalized_mission_name"":""tunus buyukelciligi"",""country_code_inferred"":""TU"",""has_structured_working_hours"":false}","{""misyonId"":1100064,""misyonAdi"":""Tunus Büyükelçiliği"",""misyonAdiKisa"":""Tunus BE"",""url"":""http://tunus-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150116,""ulkeKod"":""TUN"",""ulkeAd"":""Tunus"",""webKey"":""tunus-be.""}"
"turkistan-baskonsoloslugu-https-turkistan-bk-mfa-gov-tr","Kazakistan","KA","Türkistan","turkistan","Türkistan Başkonsolosluğu","turkistan baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://turkistan-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","418d40292e9b437b9fd62f56f6bd474aaf5f82a7","https://turkistan-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.027Z","2026-06-02T08:31:22.027Z","{""directory_mission_id"":11085004,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150054,""directory_web_key"":""turkistan-bk."",""normalized_city"":""turkistan"",""normalized_mission_name"":""turkistan baskonsoloslugu"",""country_code_inferred"":""KA"",""has_structured_working_hours"":false}","{""misyonId"":11085004,""misyonAdi"":""Türkistan Başkonsolosluğu"",""misyonAdiKisa"":""Turkistan BK"",""url"":""http://turkistan-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150054,""ulkeKod"":""KAZ"",""ulkeAd"":""Kazakistan"",""webKey"":""turkistan-bk.""}"
"ulanbator-buyukelciligi-https-ulanbator-be-mfa-gov-tr","Moğolistan","MN","Ulanbator","ulanbator","Ulanbator Büyükelçiliği","ulanbator buyukelciligi","embassy",,,"[]","[]","[]","[]","https://ulanbator-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","b5353975fcbc98c88cf3fd0339def5ef25f98a53","https://ulanbator-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.012Z","2026-06-02T08:31:22.012Z","{""directory_mission_id"":1100047,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150077,""directory_web_key"":""ulanbator-be."",""normalized_city"":""ulanbator"",""normalized_mission_name"":""ulanbator buyukelciligi"",""country_code_inferred"":""MN"",""has_structured_working_hours"":false}","{""misyonId"":1100047,""misyonAdi"":""Ulanbator Büyükelçiliği"",""misyonAdiKisa"":""Ulanbator BE"",""url"":""http://ulanbator-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150077,""ulkeKod"":""MNG"",""ulkeAd"":""Moğolistan"",""webKey"":""ulanbator-be.""}"
"urumiye-baskonsoloslugu-https-urumiye-bk-mfa-gov-tr","İran","IR","Urumiye","urumiye","Urumiye Başkonsolosluğu","urumiye baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://urumiye-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","9570eb90b1932bdb0d55a54ef73747ede994bb03","https://urumiye-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.007Z","2026-06-02T08:31:22.007Z","{""directory_mission_id"":1100019,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150042,""directory_web_key"":""urumiye-bk."",""normalized_city"":""urumiye"",""normalized_mission_name"":""urumiye baskonsoloslugu"",""country_code_inferred"":""IR"",""has_structured_working_hours"":false}","{""misyonId"":1100019,""misyonAdi"":""Urumiye Başkonsolosluğu"",""misyonAdiKisa"":""Urumiye BK"",""url"":""http://urumiye-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150042,""ulkeKod"":""IRN"",""ulkeAd"":""İran"",""webKey"":""urumiye-bk.""}"
"uskup-buyukelciligi-https-uskup-be-mfa-gov-tr","Kuzey Makedonya","MK","Üsküp","uskup","Üsküp Büyükelçiliği","uskup buyukelciligi","embassy",,,"[]","[]","[]","[]","https://uskup-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","0e7c1eb8e9ad177e8e762fa9843e34b9fba74e4c","https://uskup-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.011Z","2026-06-02T08:31:22.011Z","{""directory_mission_id"":1100042,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150068,""directory_web_key"":""uskup-be."",""normalized_city"":""uskup"",""normalized_mission_name"":""uskup buyukelciligi"",""country_code_inferred"":""MK"",""has_structured_working_hours"":false}","{""misyonId"":1100042,""misyonAdi"":""Üsküp Büyükelçiliği"",""misyonAdiKisa"":""Üsküp BE"",""url"":""http://uskup-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150068,""ulkeKod"":""MKD"",""ulkeAd"":""Kuzey Makedonya"",""webKey"":""uskup-be.""}"
"vagadugu-buyukelciligi-https-ugudugu-be-mfa-gov-tr","Burkina Faso","BF","Vagadugu","vagadugu","Vagadugu Büyükelçiliği","vagadugu buyukelciligi","embassy",,,"[]","[]","[]","[]","https://ugudugu-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","4e8e39827a3a9a36ac1b49f86b538fc6636df3d2","https://ugudugu-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.004Z","2026-06-02T08:31:22.004Z","{""directory_mission_id"":1100772,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150013,""directory_web_key"":""ugudugu-be."",""normalized_city"":""vagadugu"",""normalized_mission_name"":""vagadugu buyukelciligi"",""country_code_inferred"":""BF"",""has_structured_working_hours"":false}","{""misyonId"":1100772,""misyonAdi"":""Vagadugu Büyükelçiliği"",""misyonAdiKisa"":""Vagadugu BE"",""url"":""http://ugudugu-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150013,""ulkeKod"":""BFA"",""ulkeAd"":""Burkina Faso"",""webKey"":""ugudugu-be.""}"
"valetta-buyukelciligi-https-valetta-be-mfa-gov-tr","Malta","ML","Valetta","valetta","Valetta Büyükelçiliği","valetta buyukelciligi","embassy",,,"[]","[]","[]","[]","https://valetta-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","5f6b6fea3b1ee8084514ff5746d57911cfd6637a","https://valetta-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.011Z","2026-06-02T08:31:22.011Z","{""directory_mission_id"":1100761,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150073,""directory_web_key"":""valetta-be."",""normalized_city"":""valetta"",""normalized_mission_name"":""valetta buyukelciligi"",""country_code_inferred"":""ML"",""has_structured_working_hours"":false}","{""misyonId"":1100761,""misyonAdi"":""Valetta Büyükelçiliği"",""misyonAdiKisa"":""Valetta BE"",""url"":""http://valetta-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150073,""ulkeKod"":""MLT"",""ulkeAd"":""Malta"",""webKey"":""valetta-be.""}"
"vancouver-baskonsoloslugu-https-vancouver-bk-mfa-gov-tr-mission-contact","TÜRKİYE CUMHURİYETİ","CA","Vancouver","vancouver","Vancouver Başkonsolosluğu","vancouver baskonsoloslugu","consulate_general","ottava-buyukelciligi-bize-yazin-acil-durum-https-ottava-be-mfa-gov-tr-mission-contact",,"[]","[]","[]","[]","https://vancouver-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","c3a0f81c56bfa00974966f1273b6680f25023073","https://vancouver-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:39:50.696Z","2026-06-02T08:39:50.696Z","{""directory_mission_id"":11083091,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150052,""directory_web_key"":""vancouver-bk."",""normalized_city"":""vancouver"",""normalized_mission_name"":""vancouver baskonsoloslugu"",""country_code_inferred"":""CA"",""has_structured_working_hours"":false}","{""misyonId"":11083091,""misyonAdi"":""Vancouver Başkonsolosluğu"",""misyonAdiKisa"":""Vancouver BK"",""url"":""http://vancouver-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150052,""ulkeKod"":""CAN"",""ulkeAd"":""Kanada"",""webKey"":""vancouver-bk."",""supplemental_snapshots"":[{""parent_source_url"":""https://ottava-be.mfa.gov.tr/Mission/Contact"",""discovered_from_link_text"":""Vancouver Başkonsolosluğu""}]}"
"varsova-buyukelciligi-https-varsova-be-mfa-gov-tr","Polonya","PO","Varşova","varsova","Varşova Büyükelçiliği","varsova buyukelciligi","embassy",,,"[]","[]","[]","[]","https://varsova-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","51c38608b19d6e1225f4bba7fe33bfb35bb9e225","https://varsova-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.017Z","2026-06-02T08:31:22.017Z","{""directory_mission_id"":1100100,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150145,""directory_web_key"":""varsova-be."",""normalized_city"":""varsova"",""normalized_mission_name"":""varsova buyukelciligi"",""country_code_inferred"":""PO"",""has_structured_working_hours"":false}","{""misyonId"":1100100,""misyonAdi"":""Varşova Büyükelçiliği"",""misyonAdiKisa"":""Varşova BE"",""url"":""http://varsova-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150145,""ulkeKod"":""POL"",""ulkeAd"":""Polonya"",""webKey"":""varsova-be.""}"
"vatikan-buyukelciligi-https-vatikan-be-mfa-gov-tr","Vatikan","VA","Vatikan","vatikan","Vatikan Büyükelçiliği","vatikan buyukelciligi","embassy",,,"[]","[]","[]","[]","https://vatikan-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","9e4e92b8db4c3e1f248cbfa1738929d8a574d8c9","https://vatikan-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.014Z","2026-06-02T08:31:22.014Z","{""directory_mission_id"":1100067,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150123,""directory_web_key"":""vatikan-be."",""normalized_city"":""vatikan"",""normalized_mission_name"":""vatikan buyukelciligi"",""country_code_inferred"":""VA"",""has_structured_working_hours"":false}","{""misyonId"":1100067,""misyonAdi"":""Vatikan Büyükelçiliği"",""misyonAdiKisa"":""Vatikan BE"",""url"":""http://vatikan-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150123,""ulkeKod"":""VAT"",""ulkeAd"":""Vatikan"",""webKey"":""vatikan-be.""}"
"vilnius-buyukelciligi-https-vilnius-be-mfa-gov-tr","Litvanya","LT","Vilnius","vilnius","Vilnius Büyükelçiliği","vilnius buyukelciligi","embassy",,,"[]","[]","[]","[]","https://vilnius-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","6f4902da449c44108b561b342d00de286b478eb6","https://vilnius-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.010Z","2026-06-02T08:31:22.010Z","{""directory_mission_id"":1100039,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150064,""directory_web_key"":""vilnius-be."",""normalized_city"":""vilnius"",""normalized_mission_name"":""vilnius buyukelciligi"",""country_code_inferred"":""LT"",""has_structured_working_hours"":false}","{""misyonId"":1100039,""misyonAdi"":""Vilnius Büyükelçiliği"",""misyonAdiKisa"":""Vilnius BE"",""url"":""http://vilnius-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150064,""ulkeKod"":""LTU"",""ulkeAd"":""Litvanya"",""webKey"":""vilnius-be.""}"
"viyana-baskonsoloslugu-https-viyana-bk-mfa-gov-tr","Avusturya","AU","Viyana","viyana","Viyana Başkonsolosluğu","viyana baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://viyana-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","d4416b03dbc40bd565dfb47db893e53d26e69fa7","https://viyana-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.015Z","2026-06-02T08:31:22.015Z","{""directory_mission_id"":1100177,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150132,""directory_web_key"":""viyana-bk."",""normalized_city"":""viyana"",""normalized_mission_name"":""viyana baskonsoloslugu"",""country_code_inferred"":""AU"",""has_structured_working_hours"":false}","{""misyonId"":1100177,""misyonAdi"":""Viyana Başkonsolosluğu"",""misyonAdiKisa"":""Viyana BK"",""url"":""http://viyana-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150132,""ulkeKod"":""AUT"",""ulkeAd"":""Avusturya"",""webKey"":""viyana-bk.""}"
"viyana-buyukelciligi-https-viyana-be-mfa-gov-tr","Avusturya","AU","Viyana","viyana","Viyana Büyükelçiliği","viyana buyukelciligi","embassy",,,"[]","[]","[]","[]","https://viyana-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","0b4b4d8837e1d8af5737c99acd23aa640206f982","https://viyana-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.015Z","2026-06-02T08:31:22.015Z","{""directory_mission_id"":1100075,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150132,""directory_web_key"":""viyana-be."",""normalized_city"":""viyana"",""normalized_mission_name"":""viyana buyukelciligi"",""country_code_inferred"":""AU"",""has_structured_working_hours"":false}","{""misyonId"":1100075,""misyonAdi"":""Viyana Büyükelçiliği"",""misyonAdiKisa"":""Viyana BE"",""url"":""http://viyana-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150132,""ulkeKod"":""AUT"",""ulkeAd"":""Avusturya"",""webKey"":""viyana-be.""}"
"viyentiyan-buyukelciligi-https-viyentiyan-be-mfa-gov-tr","Laos","LA","Viyentiyan","viyentiyan","Viyentiyan Büyükelçiliği","viyentiyan buyukelciligi","embassy",,,"[]","[]","[]","[]","https://viyentiyan-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","5ba586faadbe886aaeb020de487230e83fbb9cba","https://viyentiyan-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.026Z","2026-06-02T08:31:22.026Z","{""directory_mission_id"":11083294,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150061,""directory_web_key"":""viyentiyan-be."",""normalized_city"":""viyentiyan"",""normalized_mission_name"":""viyentiyan buyukelciligi"",""country_code_inferred"":""LA"",""has_structured_working_hours"":false}","{""misyonId"":11083294,""misyonAdi"":""Viyentiyan Büyükelçiliği"",""misyonAdiKisa"":""Viyentiyan BE"",""url"":""http://viyentiyan-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150061,""ulkeKod"":""LAO"",""ulkeAd"":""Laos"",""webKey"":""viyentiyan-be.""}"
"washington-buyukelciligi-https-vasington-be-mfa-gov-tr","Amerika Birleşik Devletleri","US","Washington","washington","Washington Büyükelçiliği","washington buyukelciligi","embassy",,,"[]","[]","[]","[]","https://vasington-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","7475c51ceabcc921d9170b3f166a3aaf9e1276ac","https://vasington-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.017Z","2026-06-02T08:31:22.017Z","{""directory_mission_id"":1100106,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150151,""directory_web_key"":""vasington-be."",""normalized_city"":""washington"",""normalized_mission_name"":""washington buyukelciligi"",""country_code_inferred"":""US"",""has_structured_working_hours"":false}","{""misyonId"":1100106,""misyonAdi"":""Washington Büyükelçiliği"",""misyonAdiKisa"":""Washington BE"",""url"":""http://vasington-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150151,""ulkeKod"":""USA"",""ulkeAd"":""Amerika Birleşik Devletleri"",""webKey"":""vasington-be.""}"
